order_id,order_date,ship_date,customer_id,product_id,rep_id,channel,payment_method,quantity,unit_price,discount_pct,total_amount,cost_amount,profit
ORD-10188,2023-01-16,2023-01-30,CUST-5021,PRD-1063,REP-105,Online,Cash,3,48.76,0,146.28,105.57,40.71
ORD-10189,2023-01-16,2023-01-26,CUST-5010,PRD-1029,REP-100,Distributor,PayPal,10,335.17,0.1,3016.53,1681.8,1334.73
ORD-10190,2023-01-17,2023-01-18,CUST-5019,PRD-1035,REP-102,Retail Store,Cash,1,429.86,0.15,365.38,312.58,52.8
ORD-10191,2023-01-17,2023-01-27,CUST-5036,PRD-1050,REP-100,Distributor,Cash,1,32.85,0.05,31.21,20.97,10.24
ORD-10192,2023-01-17,2023-01-19,CUST-5084,PRD-1049,REP-103,Wholesale,Credit Card,5,1942.45,0.1,8741.02,6743.35,1997.67
ORD-10193,2023-01-17,2023-01-30,CUST-5025,PRD-1055,REP-101,Distributor,PayPal,10,1752.95,0,17529.5,7982.2,9547.3
ORD-10194,2023-01-17,2023-01-24,CUST-5007,PRD-1034,REP-109,Distributor,Bank Transfer,2,637.75,0,1275.5,583.02,692.48
ORD-10195,2023-01-17,2023-01-30,CUST-5174,PRD-1074,REP-108,Retail Store,Credit Card,1,410.29,0.1,369.26,194.76,174.5
ORD-10196,2023-01-18,2023-01-30,CUST-5068,PRD-1019,REP-108,Distributor,PayPal,5,1724.8,0.1,7761.6,5010.05,2751.55
ORD-10197,2023-01-18,2023-01-24,CUST-5092,PRD-1013,REP-101,Wholesale,Credit Card,1,194.56,0,194.56,75.62,118.94
ORD-10198,2023-01-18,2023-01-27,CUST-5033,PRD-1011,REP-101,Distributor,Credit Card,2,687.1,0.05,1305.49,566.44,739.05
ORD-10199,2023-01-18,2023-01-31,CUST-5006,PRD-1011,REP-106,Wholesale,Invoice,3,687.1,0.05,1958.24,849.66,1108.58
ORD-10200,2023-01-18,2023-01-27,CUST-5003,PRD-1037,REP-106,Retail Store,Cash,2,1314.32,0,2628.64,1336.02,1292.62
ORD-10201,2023-01-18,2023-01-23,CUST-5133,PRD-1021,REP-105,Distributor,Bank Transfer,1,463.52,0,463.52,215.89,247.63
ORD-10202,2023-01-18,2023-01-31,CUST-5016,PRD-1021,REP-106,Online,PayPal,1,463.52,0,463.52,215.89,247.63
ORD-10203,2023-01-19,2023-01-20,CUST-5063,PRD-1063,REP-104,Distributor,PayPal,2,48.76,0,97.52,70.38,27.14
ORD-10204,2023-01-19,2023-02-02,CUST-5158,PRD-1048,REP-108,Retail Store,PayPal,2,1992.28,0.05,3785.33,2237.92,1547.41
ORD-10205,2023-01-19,2023-01-25,CUST-5082,PRD-1025,REP-108,Wholesale,Invoice,2,746.66,0.25,1119.99,647.8,472.19
ORD-10206,2023-01-19,2023-01-26,CUST-5147,PRD-1031,REP-107,Wholesale,Credit Card,2,1118.33,0.15,1901.16,1395.34,505.82
ORD-10207,2023-01-19,2023-01-31,CUST-5144,PRD-1025,REP-104,Distributor,Bank Transfer,3,746.66,0.05,2127.98,971.7,1156.28
ORD-10208,2023-01-19,2023-01-26,CUST-5112,PRD-1037,REP-102,Distributor,Bank Transfer,5,1314.32,0.15,5585.86,3340.05,2245.81
ORD-10209,2023-01-19,2023-01-26,CUST-5162,PRD-1038,REP-102,Distributor,Credit Card,1,1829.95,0,1829.95,976.35,853.6
ORD-10210,2023-01-19,2023-02-02,CUST-5114,PRD-1061,REP-107,Distributor,Cash,2,1559.47,0.2,2495.15,1753.28,741.87
ORD-10211,2023-01-19,2023-01-30,CUST-5009,PRD-1046,REP-102,Wholesale,Bank Transfer,1,1586.24,0,1586.24,823.04,763.2
ORD-10212,2023-01-19,2023-02-01,CUST-5165,PRD-1005,REP-108,Distributor,Credit Card,20,445.09,0,8901.8,4915.0,3986.8
ORD-10213,2023-01-19,2023-01-28,CUST-5002,PRD-1012,REP-105,Retail Store,Invoice,1,1914.85,0.1,1723.37,928.01,795.36
ORD-10214,2023-01-19,2023-01-28,CUST-5095,PRD-1050,REP-108,Retail Store,PayPal,5,32.85,0.05,156.04,104.85,51.19
ORD-10215,2023-01-19,2023-01-21,CUST-5006,PRD-1061,REP-101,Online,Bank Transfer,1,1559.47,0.2,1247.58,876.64,370.94
ORD-10216,2023-01-20,2023-01-26,CUST-5079,PRD-1043,REP-105,Distributor,Credit Card,5,1995.1,0.05,9476.73,5524.55,3952.18
ORD-10217,2023-01-20,2023-02-01,CUST-5112,PRD-1057,REP-107,Online,Credit Card,1,1826.13,0,1826.13,1275.02,551.11
ORD-10218,2023-01-20,2023-01-29,CUST-5087,PRD-1013,REP-104,Retail Store,Cash,20,194.56,0.1,3502.08,1512.4,1989.68
ORD-10219,2023-01-20,2023-01-27,CUST-5040,PRD-1042,REP-109,Retail Store,Bank Transfer,20,804.81,0,16096.2,7045.8,9050.4
ORD-10220,2023-01-20,2023-01-24,CUST-5163,PRD-1055,REP-107,Distributor,Cash,1,1752.95,0.1,1577.65,798.22,779.43
ORD-10221,2023-01-20,2023-02-02,CUST-5109,PRD-1049,REP-100,Online,Cash,5,1942.45,0,9712.25,6743.35,2968.9
ORD-10222,2023-01-20,2023-01-22,CUST-5026,PRD-1068,REP-104,Wholesale,Invoice,2,147.73,0,295.46,193.3,102.16
ORD-10223,2023-01-20,2023-01-26,CUST-5135,PRD-1040,REP-108,Wholesale,Invoice,3,1127.12,0.05,3212.29,1538.85,1673.44
ORD-10224,2023-01-20,2023-01-31,CUST-5158,PRD-1022,REP-108,Retail Store,PayPal,10,168.79,0.05,1603.5,747.9,855.6
ORD-10225,2023-01-20,2023-01-23,CUST-5030,PRD-1030,REP-108,Distributor,Invoice,1,1979.15,0,1979.15,1199.36,779.79
ORD-10226,2023-01-20,2023-01-29,CUST-5152,PRD-1017,REP-109,Retail Store,Cash,2,763.28,0.05,1450.23,871.38,578.85
ORD-10227,2023-01-20,2023-01-28,CUST-5042,PRD-1062,REP-106,Online,PayPal,1,11.14,0,11.14,5.34,5.8
ORD-10228,2023-01-20,2023-01-29,CUST-5002,PRD-1062,REP-100,Distributor,Invoice,1,11.14,0,11.14,5.34,5.8
ORD-10229,2023-01-20,2023-01-23,CUST-5175,PRD-1062,REP-109,Online,Cash,5,11.14,0.05,52.91,26.7,26.21
ORD-10230,2023-01-20,2023-01-25,CUST-5007,PRD-1028,REP-109,Retail Store,Invoice,1,350.57,0,350.57,224.94,125.63
ORD-10231,2023-01-20,2023-01-29,CUST-5144,PRD-1063,REP-104,Wholesale,Cash,3,48.76,0,146.28,105.57,40.71
ORD-10232,2023-01-21,2023-02-04,CUST-5194,PRD-1056,REP-101,Retail Store,PayPal,50,1006.17,0,50308.5,21203.0,29105.5
ORD-10233,2023-01-21,2023-01-29,CUST-5008,PRD-1057,REP-108,Online,Bank Transfer,2,1826.13,0.15,3104.42,2550.04,554.38
ORD-10234,2023-01-21,2023-01-25,CUST-5053,PRD-1044,REP-107,Retail Store,Credit Card,1,190.91,0,190.91,70.42,120.49
ORD-10235,2023-01-22,2023-02-03,CUST-5089,PRD-1068,REP-109,Wholesale,PayPal,3,147.73,0,443.19,289.95,153.24
ORD-10236,2023-01-22,2023-01-29,CUST-5146,PRD-1034,REP-103,Online,PayPal,1,637.75,0.15,542.09,291.51,250.58
ORD-10237,2023-01-22,2023-02-05,CUST-5167,PRD-1016,REP-102,Retail Store,Invoice,1,1077.09,0.1,969.38,796.23,173.15
ORD-10238,2023-01-22,2023-01-24,CUST-5125,PRD-1018,REP-107,Online,Invoice,3,1660.52,0,4981.56,2976.03,2005.53
ORD-10239,2023-01-22,2023-02-01,CUST-5131,PRD-1035,REP-106,Online,Credit Card,2,429.86,0.05,816.73,625.16,191.57
ORD-10240,2023-01-22,2023-01-29,CUST-5187,PRD-1058,REP-109,Retail Store,Invoice,10,603.91,0.15,5133.23,3657.2,1476.03
ORD-10241,2023-01-22,2023-01-31,CUST-5054,PRD-1063,REP-108,Retail Store,Cash,2,48.76,0,97.52,70.38,27.14
ORD-10242,2023-01-22,2023-02-05,CUST-5124,PRD-1043,REP-102,Distributor,Credit Card,1,1995.1,0.1,1795.59,1104.91,690.68
ORD-10243,2023-01-22,2023-01-29,CUST-5031,PRD-1020,REP-105,Retail Store,Bank Transfer,2,1412.1,0.25,2118.15,1040.24,1077.91
ORD-10244,2023-01-22,2023-01-24,CUST-5166,PRD-1038,REP-103,Wholesale,PayPal,10,1829.95,0.2,14639.6,9763.5,4876.1
ORD-10245,2023-01-22,2023-02-03,CUST-5021,PRD-1047,REP-100,Retail Store,Invoice,1,136.42,0.1,122.78,68.57,54.21
ORD-10246,2023-01-22,2023-01-25,CUST-5167,PRD-1011,REP-102,Retail Store,Cash,1,687.1,0.05,652.75,283.22,369.53
ORD-10247,2023-01-22,2023-01-24,CUST-5174,PRD-1056,REP-103,Distributor,Bank Transfer,1,1006.17,0,1006.17,424.06,582.11
ORD-10248,2023-01-23,2023-01-25,CUST-5018,PRD-1029,REP-108,Wholesale,PayPal,1,335.17,0.15,284.89,168.18,116.71
ORD-10249,2023-01-23,2023-01-26,CUST-5076,PRD-1017,REP-107,Retail Store,Credit Card,5,763.28,0.15,3243.94,2178.45,1065.49
ORD-10250,2023-01-23,2023-01-29,CUST-5135,PRD-1072,REP-103,Retail Store,Bank Transfer,3,852.04,0,2556.12,1111.2,1444.92
ORD-10251,2023-01-23,2023-02-05,CUST-5105,PRD-1056,REP-103,Online,Cash,1,1006.17,0,1006.17,424.06,582.11
ORD-10252,2023-01-23,2023-01-26,CUST-5186,PRD-1049,REP-108,Retail Store,PayPal,20,1942.45,0,38849.0,26973.4,11875.6
ORD-10253,2023-01-23,2023-02-02,CUST-5165,PRD-1010,REP-103,Wholesale,Credit Card,3,1613.58,0.1,4356.67,3046.05,1310.62
ORD-10254,2023-01-23,2023-02-04,CUST-5168,PRD-1038,REP-101,Distributor,PayPal,2,1829.95,0.05,3476.9,1952.7,1524.2
ORD-10255,2023-01-23,2023-01-31,CUST-5165,PRD-1006,REP-103,Online,Cash,2,62.81,0,125.62,53.96,71.66
ORD-10256,2023-01-23,2023-02-02,CUST-5003,PRD-1046,REP-106,Distributor,PayPal,1,1586.24,0.15,1348.3,823.04,525.26
ORD-10257,2023-01-23,2023-01-24,CUST-5139,PRD-1022,REP-106,Online,Credit Card,20,168.79,0.15,2869.43,1495.8,1373.63
ORD-10258,2023-01-23,2023-01-30,CUST-5067,PRD-1027,REP-104,Wholesale,Cash,20,1299.59,0.2,20793.44,15430.0,5363.44
ORD-10259,2023-01-23,2023-02-01,CUST-5196,PRD-1053,REP-108,Retail Store,PayPal,5,231.99,0,1159.95,607.7,552.25
ORD-10260,2023-01-23,2023-02-05,CUST-5021,PRD-1039,REP-100,Retail Store,Cash,2,537.11,0,1074.22,481.94,592.28
ORD-10261,2023-01-23,2023-02-06,CUST-5083,PRD-1050,REP-103,Retail Store,Credit Card,2,32.85,0.05,62.41,41.94,20.47
ORD-10262,2023-01-23,2023-01-24,CUST-5062,PRD-1011,REP-108,Wholesale,Bank Transfer,1,687.1,0.1,618.39,283.22,335.17
ORD-10263,2023-01-23,2023-01-29,CUST-5030,PRD-1001,REP-103,Wholesale,Bank Transfer,5,557.31,0,2786.55,1224.1,1562.45
ORD-10264,2023-01-23,2023-01-24,CUST-5095,PRD-1016,REP-108,Wholesale,Invoice,5,1077.09,0,5385.45,3981.15,1404.3
ORD-10265,2023-01-23,2023-02-03,CUST-5069,PRD-1067,REP-101,Online,Invoice,1,180.45,0.25,135.34,98.24,37.1
ORD-10266,2023-01-23,2023-01-26,CUST-5116,PRD-1065,REP-105,Wholesale,Bank Transfer,1,621.95,0.15,528.66,232.09,296.57
ORD-10267,2023-01-23,2023-01-24,CUST-5065,PRD-1013,REP-101,Online,Bank Transfer,1,194.56,0.05,184.83,75.62,109.21
ORD-10268,2023-01-24,2023-02-07,CUST-5120,PRD-1046,REP-108,Online,Cash,20,1586.24,0,31724.8,16460.8,15264.0
ORD-10269,2023-01-24,2023-02-05,CUST-5182,PRD-1053,REP-104,Wholesale,PayPal,2,231.99,0.05,440.78,243.08,197.7
ORD-10270,2023-01-24,2023-01-25,CUST-5019,PRD-1073,REP-107,Retail Store,Bank Transfer,1,1083.2,0.1,974.88,695.38,279.5
ORD-10271,2023-01-24,2023-01-29,CUST-5132,PRD-1005,REP-108,Wholesale,PayPal,1,445.09,0.05,422.84,245.75,177.09
ORD-10272,2023-01-24,2023-02-03,CUST-5022,PRD-1070,REP-107,Wholesale,Cash,1,955.81,0,955.81,544.74,411.07
ORD-10273,2023-01-24,2023-02-06,CUST-5062,PRD-1059,REP-108,Retail Store,Cash,3,1221.85,0.05,3482.27,1507.05,1975.22
ORD-10274,2023-01-25,2023-02-05,CUST-5038,PRD-1000,REP-109,Online,PayPal,1,1282.46,0.05,1218.34,461.69,756.65
ORD-10275,2023-01-25,2023-01-29,CUST-5000,PRD-1048,REP-107,Distributor,Invoice,1,1992.28,0.05,1892.67,1118.96,773.71
ORD-10276,2023-01-25,2023-02-08,CUST-5015,PRD-1018,REP-105,Distributor,PayPal,1,1660.52,0.2,1328.42,992.01,336.41
ORD-10277,2023-01-25,2023-02-01,CUST-5117,PRD-1010,REP-100,Online,Cash,2,1613.58,0.1,2904.44,2030.7,873.74
ORD-10278,2023-01-25,2023-01-30,CUST-5145,PRD-1007,REP-105,Wholesale,PayPal,3,1303.27,0,3909.81,2220.69,1689.12
ORD-10279,2023-01-25,2023-01-29,CUST-5100,PRD-1041,REP-108,Retail Store,Cash,2,1173.33,0,2346.66,1664.08,682.58
ORD-10280,2023-01-25,2023-02-01,CUST-5027,PRD-1019,REP-103,Online,Cash,1,1724.8,0.05,1638.56,1002.01,636.55
ORD-10281,2023-01-25,2023-01-27,CUST-5091,PRD-1026,REP-107,Online,Bank Transfer,2,541.29,0,1082.58,784.5,298.08
ORD-10282,2023-01-25,2023-01-28,CUST-5175,PRD-1038,REP-104,Online,Bank Transfer,1,1829.95,0.15,1555.46,976.35,579.11
ORD-10283,2023-01-25,2023-01-28,CUST-5091,PRD-1050,REP-102,Online,Invoice,3,32.85,0,98.55,62.91,35.64
ORD-10284,2023-01-25,2023-02-07,CUST-5115,PRD-1071,REP-101,Retail Store,Credit Card,1,537.46,0,537.46,375.67,161.79
ORD-10285,2023-01-25,2023-01-31,CUST-5003,PRD-1007,REP-101,Online,Cash,1,1303.27,0.15,1107.78,740.23,367.55
ORD-10286,2023-01-26,2023-02-06,CUST-5066,PRD-1009,REP-104,Distributor,Bank Transfer,50,1620.77,0,81038.5,28574.0,52464.5
ORD-10287,2023-01-26,2023-01-29,CUST-5023,PRD-1042,REP-104,Distributor,Invoice,1,804.81,0.05,764.57,352.29,412.28
ORD-10288,2023-01-26,2023-01-30,CUST-5127,PRD-1003,REP-105,Retail Store,PayPal,3,1785.44,0,5356.32,2060.97,3295.35
ORD-10289,2023-01-26,2023-01-30,CUST-5071,PRD-1057,REP-100,Wholesale,Invoice,1,1826.13,0.1,1643.52,1275.02,368.5
ORD-10290,2023-01-26,2023-01-29,CUST-5105,PRD-1070,REP-108,Distributor,Bank Transfer,1,955.81,0,955.81,544.74,411.07
ORD-10291,2023-01-26,2023-02-08,CUST-5164,PRD-1067,REP-103,Online,Invoice,3,180.45,0.15,460.15,294.72,165.43
ORD-10292,2023-01-26,2023-02-05,CUST-5182,PRD-1045,REP-109,Wholesale,Invoice,2,228.2,0.05,433.58,274.28,159.3
ORD-10293,2023-01-26,2023-02-08,CUST-5069,PRD-1023,REP-101,Wholesale,Credit Card,2,210.99,0,421.98,194.62,227.36
ORD-10294,2023-01-26,2023-01-29,CUST-5120,PRD-1067,REP-108,Online,Bank Transfer,5,180.45,0.25,676.69,491.2,185.49
ORD-10295,2023-01-26,2023-02-07,CUST-5168,PRD-1030,REP-106,Online,Bank Transfer,2,1979.15,0.15,3364.56,2398.72,965.84
ORD-10296,2023-01-26,2023-01-29,CUST-5147,PRD-1049,REP-107,Retail Store,Bank Transfer,20,1942.45,0.25,29136.75,26973.4,2163.35
ORD-10297,2023-01-26,2023-02-07,CUST-5151,PRD-1040,REP-109,Wholesale,Cash,10,1127.12,0,11271.2,5129.5,6141.7
ORD-10298,2023-01-26,2023-02-03,CUST-5144,PRD-1018,REP-104,Wholesale,Bank Transfer,10,1660.52,0.15,14114.42,9920.1,4194.32
ORD-10299,2023-01-26,2023-01-27,CUST-5125,PRD-1004,REP-102,Distributor,Credit Card,1,849.62,0.1,764.66,307.49,457.17
ORD-10300,2023-01-26,2023-02-08,CUST-5084,PRD-1025,REP-103,Wholesale,Credit Card,2,746.66,0,1493.32,647.8,845.52
ORD-10301,2023-01-26,2023-02-09,CUST-5005,PRD-1018,REP-100,Wholesale,Credit Card,5,1660.52,0.15,7057.21,4960.05,2097.16
ORD-10302,2023-01-26,2023-01-29,CUST-5095,PRD-1050,REP-103,Distributor,Invoice,2,32.85,0,65.7,41.94,23.76
ORD-10303,2023-01-26,2023-02-05,CUST-5166,PRD-1040,REP-103,Wholesale,Bank Transfer,5,1127.12,0.05,5353.82,2564.75,2789.07
ORD-10304,2023-01-26,2023-01-29,CUST-5170,PRD-1022,REP-108,Retail Store,Credit Card,2,168.79,0.1,303.82,149.58,154.24
ORD-10305,2023-01-26,2023-02-05,CUST-5179,PRD-1073,REP-109,Online,Bank Transfer,10,1083.2,0.15,9207.2,6953.8,2253.4
ORD-10306,2023-01-26,2023-02-03,CUST-5154,PRD-1040,REP-100,Retail Store,PayPal,3,1127.12,0,3381.36,1538.85,1842.51
ORD-10307,2023-01-26,2023-02-06,CUST-5190,PRD-1009,REP-102,Online,PayPal,2,1620.77,0,3241.54,1142.96,2098.58
ORD-10308,2023-01-26,2023-02-01,CUST-5114,PRD-1001,REP-107,Wholesale,Credit Card,1,557.31,0.1,501.58,244.82,256.76
ORD-10309,2023-01-27,2023-02-03,CUST-5012,PRD-1049,REP-108,Distributor,Invoice,5,1942.45,0.25,7284.19,6743.35,540.84
ORD-10310,2023-01-27,2023-02-10,CUST-5089,PRD-1069,REP-109,Retail Store,Bank Transfer,1,1534.01,0.05,1457.31,615.69,841.62
ORD-10311,2023-01-27,2023-01-29,CUST-5115,PRD-1009,REP-101,Online,PayPal,1,1620.77,0,1620.77,571.48,1049.29
ORD-10312,2023-01-27,2023-01-29,CUST-5043,PRD-1048,REP-104,Wholesale,Cash,5,1992.28,0.05,9463.33,5594.8,3868.53
ORD-10313,2023-01-27,2023-02-06,CUST-5157,PRD-1061,REP-100,Distributor,Bank Transfer,2,1559.47,0.1,2807.05,1753.28,1053.77
ORD-10314,2023-01-28,2023-02-06,CUST-5025,PRD-1042,REP-101,Wholesale,PayPal,50,804.81,0.05,38228.47,17614.5,20613.97
ORD-10315,2023-01-28,2023-02-11,CUST-5076,PRD-1030,REP-102,Distributor,Bank Transfer,1,1979.15,0.05,1880.19,1199.36,680.83
ORD-10316,2023-01-28,2023-02-08,CUST-5013,PRD-1046,REP-103,Distributor,Bank Transfer,2,1586.24,0,3172.48,1646.08,1526.4
ORD-10317,2023-01-29,2023-02-06,CUST-5006,PRD-1026,REP-101,Online,PayPal,3,541.29,0.25,1217.9,1176.75,41.15
ORD-10318,2023-01-29,2023-02-09,CUST-5101,PRD-1060,REP-106,Distributor,Bank Transfer,10,1527.4,0,15274.0,8641.3,6632.7
ORD-10319,2023-01-29,2023-02-06,CUST-5094,PRD-1048,REP-109,Distributor,PayPal,1,1992.28,0,1992.28,1118.96,873.32
ORD-10320,2023-01-29,2023-01-31,CUST-5057,PRD-1034,REP-102,Online,PayPal,1,637.75,0.1,573.98,291.51,282.47
ORD-10321,2023-01-30,2023-02-06,CUST-5105,PRD-1029,REP-103,Distributor,Cash,10,335.17,0.15,2848.95,1681.8,1167.15
ORD-10322,2023-01-30,2023-02-11,CUST-5060,PRD-1060,REP-109,Online,Cash,1,1527.4,0.2,1221.92,864.13,357.79
ORD-10323,2023-01-30,2023-02-02,CUST-5146,PRD-1066,REP-103,Retail Store,Bank Transfer,1,1757.24,0.15,1493.65,1280.64,213.01
ORD-10324,2023-01-30,2023-02-06,CUST-5049,PRD-1016,REP-102,Retail Store,Bank Transfer,2,1077.09,0.25,1615.63,1592.46,23.17
ORD-10325,2023-01-30,2023-02-01,CUST-5152,PRD-1033,REP-109,Online,Invoice,10,465.81,0.2,3726.48,1690.1,2036.38
ORD-10326,2023-01-30,2023-02-13,CUST-5142,PRD-1050,REP-106,Online,Cash,10,32.85,0.05,312.07,209.7,102.37
ORD-10327,2023-01-30,2023-02-09,CUST-5150,PRD-1066,REP-105,Online,Credit Card,1,1757.24,0,1757.24,1280.64,476.6
ORD-10328,2023-01-30,2023-02-06,CUST-5144,PRD-1012,REP-109,Wholesale,Invoice,10,1914.85,0.2,15318.8,9280.1,6038.7
ORD-10329,2023-01-30,2023-02-02,CUST-5167,PRD-1062,REP-107,Distributor,Credit Card,1,11.14,0,11.14,5.34,5.8
ORD-10330,2023-01-30,2023-02-04,CUST-5101,PRD-1042,REP-101,Wholesale,Credit Card,1,804.81,0.05,764.57,352.29,412.28
ORD-10331,2023-01-30,2023-02-11,CUST-5086,PRD-1038,REP-109,Online,Bank Transfer,1,1829.95,0.05,1738.45,976.35,762.1
ORD-10332,2023-01-30,2023-02-11,CUST-5034,PRD-1038,REP-107,Distributor,Cash,5,1829.95,0,9149.75,4881.75,4268.0
ORD-10333,2023-01-30,2023-02-06,CUST-5165,PRD-1011,REP-103,Distributor,Cash,2,687.1,0.2,1099.36,566.44,532.92
ORD-10334,2023-01-30,2023-02-06,CUST-5095,PRD-1007,REP-103,Retail Store,Cash,1,1303.27,0.1,1172.94,740.23,432.71
ORD-10335,2023-01-30,2023-02-13,CUST-5145,PRD-1003,REP-100,Online,Bank Transfer,1,1785.44,0.15,1517.62,686.99,830.63
ORD-10336,2023-01-30,2023-02-04,CUST-5008,PRD-1058,REP-103,Wholesale,Invoice,10,603.91,0.1,5435.19,3657.2,1777.99
ORD-10337,2023-01-30,2023-02-07,CUST-5129,PRD-1050,REP-102,Distributor,Bank Transfer,3,32.85,0,98.55,62.91,35.64
ORD-10338,2023-01-30,2023-02-04,CUST-5121,PRD-1070,REP-106,Online,PayPal,2,955.81,0.15,1624.88,1089.48,535.4
ORD-10339,2023-01-30,2023-02-03,CUST-5007,PRD-1049,REP-104,Retail Store,Bank Transfer,1,1942.45,0.05,1845.33,1348.67,496.66
ORD-10340,2023-01-30,2023-02-13,CUST-5173,PRD-1026,REP-107,Online,Invoice,3,541.29,0.05,1542.68,1176.75,365.93
ORD-10341,2023-01-30,2023-02-04,CUST-5033,PRD-1022,REP-101,Wholesale,Invoice,1,168.79,0.1,151.91,74.79,77.12
ORD-10342,2023-01-30,2023-02-10,CUST-5096,PRD-1044,REP-105,Distributor,Cash,1,190.91,0.05,181.36,70.42,110.94
ORD-10343,2023-01-31,2023-02-05,CUST-5001,PRD-1065,REP-105,Wholesale,Credit Card,3,621.95,0.05,1772.56,696.27,1076.29
ORD-10344,2023-01-31,2023-02-14,CUST-5123,PRD-1008,REP-108,Wholesale,PayPal,50,448.68,0.1,20190.6,13139.5,7051.1
ORD-10345,2023-01-31,2023-02-01,CUST-5167,PRD-1038,REP-102,Distributor,PayPal,1,1829.95,0.15,1555.46,976.35,579.11
ORD-10346,2023-01-31,2023-02-05,CUST-5174,PRD-1017,REP-103,Distributor,Invoice,3,763.28,0.25,1717.38,1307.07,410.31
ORD-10347,2023-01-31,2023-02-11,CUST-5099,PRD-1004,REP-101,Distributor,PayPal,2,849.62,0.1,1529.32,614.98,914.34
ORD-10348,2023-01-31,2023-02-03,CUST-5129,PRD-1038,REP-102,Wholesale,Credit Card,10,1829.95,0.2,14639.6,9763.5,4876.1
ORD-10349,2023-01-31,2023-02-03,CUST-5120,PRD-1016,REP-108,Wholesale,Credit Card,5,1077.09,0.05,5116.18,3981.15,1135.03
ORD-10350,2023-01-31,2023-02-13,CUST-5056,PRD-1045,REP-101,Wholesale,PayPal,5,228.2,0,1141.0,685.7,455.3
ORD-10351,2023-02-01,2023-02-15,CUST-5149,PRD-1037,REP-106,Online,Invoice,10,1314.32,0.05,12486.04,6680.1,5805.94
ORD-10352,2023-02-01,2023-02-06,CUST-5049,PRD-1064,REP-102,Distributor,Credit Card,10,1758.66,0,17586.6,12005.8,5580.8
ORD-10353,2023-02-01,2023-02-09,CUST-5038,PRD-1017,REP-104,Retail Store,PayPal,2,763.28,0.25,1144.92,871.38,273.54
ORD-10354,2023-02-01,2023-02-04,CUST-5183,PRD-1023,REP-104,Wholesale,Credit Card,2,210.99,0.1,379.78,194.62,185.16
ORD-10355,2023-02-01,2023-02-11,CUST-5001,PRD-1057,REP-105,Retail Store,Invoice,1,1826.13,0.15,1552.21,1275.02,277.19
ORD-10356,2023-02-01,2023-02-08,CUST-5195,PRD-1011,REP-103,Distributor,Invoice,3,687.1,0.1,1855.17,849.66,1005.51
ORD-10357,2023-02-01,2023-02-02,CUST-5098,PRD-1000,REP-104,Wholesale,Cash,2,1282.46,0.1,2308.43,923.38,1385.05
ORD-10358,2023-02-01,2023-02-13,CUST-5048,PRD-1002,REP-102,Wholesale,PayPal,3,1475.58,0,4426.74,2747.58,1679.16
ORD-10359,2023-02-01,2023-02-03,CUST-5033,PRD-1013,REP-106,Online,PayPal,2,194.56,0,389.12,151.24,237.88
ORD-10360,2023-02-01,2023-02-04,CUST-5074,PRD-1058,REP-108,Wholesale,Invoice,2,603.91,0.1,1087.04,731.44,355.6
ORD-10361,2023-02-01,2023-02-08,CUST-5091,PRD-1024,REP-102,Online,Bank Transfer,20,1275.01,0.2,20400.16,12646.4,7753.76
ORD-10362,2023-02-01,2023-02-04,CUST-5057,PRD-1016,REP-102,Online,PayPal,5,1077.09,0.05,5116.18,3981.15,1135.03
ORD-10363,2023-02-01,2023-02-10,CUST-5182,PRD-1004,REP-109,Online,Cash,10,849.62,0,8496.2,3074.9,5421.3
ORD-10364,2023-02-02,2023-02-10,CUST-5169,PRD-1013,REP-104,Distributor,Credit Card,1,194.56,0,194.56,75.62,118.94
ORD-10365,2023-02-02,2023-02-13,CUST-5140,PRD-1032,REP-107,Online,PayPal,5,1687.28,0,8436.4,5571.4,2865.0
ORD-10366,2023-02-02,2023-02-09,CUST-5107,PRD-1012,REP-107,Online,Cash,3,1914.85,0.1,5170.09,2784.03,2386.06
ORD-10367,2023-02-02,2023-02-06,CUST-5184,PRD-1015,REP-106,Retail Store,PayPal,1,1616.19,0,1616.19,1037.42,578.77
ORD-10368,2023-02-02,2023-02-03,CUST-5133,PRD-1025,REP-105,Distributor,Bank Transfer,5,746.66,0,3733.3,1619.5,2113.8
ORD-10369,2023-02-02,2023-02-04,CUST-5176,PRD-1061,REP-107,Online,Cash,1,1559.47,0,1559.47,876.64,682.83
ORD-10370,2023-02-03,2023-02-08,CUST-5038,PRD-1011,REP-104,Retail Store,Invoice,5,687.1,0,3435.5,1416.1,2019.4
ORD-10371,2023-02-03,2023-02-17,CUST-5075,PRD-1033,REP-107,Online,PayPal,1,465.81,0.15,395.94,169.01,226.93
ORD-10372,2023-02-03,2023-02-16,CUST-5092,PRD-1040,REP-106,Online,Credit Card,5,1127.12,0,5635.6,2564.75,3070.85
ORD-10373,2023-02-03,2023-02-13,CUST-5035,PRD-1021,REP-107,Wholesale,Credit Card,2,463.52,0.05,880.69,431.78,448.91
ORD-10374,2023-02-03,2023-02-11,CUST-5095,PRD-1043,REP-103,Wholesale,Invoice,1,1995.1,0.05,1895.34,1104.91,790.43
ORD-10375,2023-02-03,2023-02-05,CUST-5176,PRD-1061,REP-107,Retail Store,Credit Card,3,1559.47,0.15,3976.65,2629.92,1346.73
